model,triad_id,arm,p_target,p_competitor,p_decoy,p_target_cond_tc,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
GPT-5-2,237,treatment,1,0,0,1,0.2528480133370381,18,0.7740075404746061,3
GPT-5-2,238,baseline,1,0,0,1,0.1282979824107605,16,NA,NA
GPT-5-2,238,treatment,1,0,0,1,0.1282979824107605,16,0.3752865657955068,6
GPT-5-2,239,baseline,1,0,0,1,0.10804802134281918,10,NA,NA
GPT-5-2,239,treatment,0,0,1,NA,0.10804802134281918,10,0.6049357945425359,5
GPT-5-2,240,baseline,1,0,0,1,0.15106052767718584,20,NA,NA
GPT-5-2,240,treatment,1,0,0,1,0.15106052767718584,20,0.34808988764044946,10
GPT-5-2,241,baseline,1,0,0,1,0.11428897968513384,11,NA,NA
GPT-5-2,241,treatment,1,0,0,1,0.11428897968513384,11,0.92307495063976,8
GPT-5-2,242,baseline,1,0,0,1,0.2127659574468085,15,NA,NA
GPT-5-2,242,treatment,1,0,0,1,0.2127659574468085,15,0.1528320802005013,4
GPT-5-2,243,baseline,1,0,0,1,0.15001500150015,27,NA,NA
GPT-5-2,243,treatment,1,0,0,1,0.15001500150015,27,0.0827028437255414,7
GPT-5-2,244,baseline,1,0,0,1,0.08459869848156175,17,NA,NA
GPT-5-2,244,treatment,1,0,0,1,0.08459869848156175,17,0.8989999999999998,4
GPT-5-2,245,baseline,1,0,0,1,0.09442060085836912,10,NA,NA
GPT-5-2,245,treatment,1,0,0,1,0.09442060085836912,10,0.20915032679738557,3
GPT-5-2,246,baseline,1,0,0,1,0.27836411609498674,25,NA,NA
GPT-5-2,246,treatment,1,0,0,1,0.27836411609498674,25,0.8730650154798761,3
GPT-5-2,247,baseline,1,0,0,1,0.08108108108108109,13,NA,NA
GPT-5-2,247,treatment,1,0,0,1,0.08108108108108109,13,0.8989999999999998,4
GPT-5-2,248,baseline,1,0,0,1,0.08315789473684201,18,NA,NA
GPT-5-2,248,treatment,1,0,0,1,0.08315789473684201,18,0.5301263362487852,3
GPT-5-2,249,baseline,1,0,0,1,0.14547537227949597,30,NA,NA
GPT-5-2,249,treatment,1,0,0,1,0.14547537227949597,30,0.8989999999999998,4
GPT-5-2,250,baseline,1,0,0,1,0.09139426284189454,6,NA,NA
GPT-5-2,250,treatment,1,0,0,1,0.09139426284189454,6,0.9248166259168704,3
GPT-5-2,251,baseline,1,0,0,1,0.08736187845303858,10,NA,NA
GPT-5-2,251,treatment,0,0,1,NA,0.08736187845303858,10,0.7827881867259449,3
GPT-5-2,252,baseline,1,0,0,1,0.216358839050132,20,NA,NA
GPT-5-2,252,treatment,1,0,0,1,0.216358839050132,20,0.30043383947939256,3
GPT-5-2,253,baseline,1,0,0,1,0.28612303290414876,13,NA,NA
GPT-5-2,253,treatment,1,0,0,1,0.28612303290414876,13,0.22246941045606228,3
GPT-5-2,254,baseline,0,1,0,0,0.2716666666666667,8,NA,NA
GPT-5-2,254,treatment,1,0,0,1,0.2716666666666667,8,0.26649191786806453,3
GPT-5-2,255,baseline,1,0,0,1,0.2503128911138924,19,NA,NA
GPT-5-2,255,treatment,1,0,0,1,0.2503128911138924,19,0.5005005005005005,5
GPT-5-2,256,baseline,1,0,0,1,0.22031662269129287,24,NA,NA
GPT-5-2,256,treatment,1,0,0,1,0.22031662269129287,24,0.6205405405405405,4
GPT-5-2,257,baseline,1,0,0,1,0.17518567059851453,27,NA,NA
GPT-5-2,257,treatment,1,0,0,1,0.17518567059851453,27,0.07806691449814132,4
GPT-5-2,258,baseline,1,0,0,1,0.14547537227949597,12,NA,NA
GPT-5-2,258,treatment,1,0,0,1,0.14547537227949597,12,0.399,5
GPT-5-2,259,baseline,1,0,0,1,0.29735525375268035,8,NA,NA
GPT-5-2,259,treatment,1,0,0,1,0.29735525375268035,8,0.3162534435261709,3
GPT-5-2,260,baseline,1,0,0,1,0.13388429752066114,13,NA,NA
GPT-5-2,260,treatment,1,0,0,1,0.13388429752066114,13,0.5301263362487852,3
GPT-5-2,261,treatment,1,0,0,1,0.2580305423907321,24,0.8451234826287148,4
GPT-5-2,262,baseline,1,0,0,1,0.11652173913043476,35,NA,NA
GPT-5-2,262,treatment,1,0,0,1,0.11652173913043476,35,0.47897196261682234,4
GPT-5-2,263,baseline,1,0,0,1,0.0878754171301445,15,NA,NA
GPT-5-2,263,treatment,1,0,0,1,0.0878754171301445,15,0.43047034764826186,5
GPT-5-2,264,baseline,0,1,0,0,0.24550350362838663,10,NA,NA
GPT-5-2,264,treatment,1,0,0,1,0.24550350362838663,10,0.669432387312187,4
GPT-5-2,265,baseline,1,0,0,1,0.1285842014430374,10,NA,NA
GPT-5-2,265,treatment,1,0,0,1,0.1285842014430374,10,0.8423825929951914,4
GPT-5-2,266,baseline,1,0,0,1,0.2566513302660532,17,NA,NA
GPT-5-2,267,baseline,1,0,0,1,0.14572314426408906,12,NA,NA
GPT-5-2,267,treatment,1,0,0,1,0.14572314426408906,12,0.9100604902897166,5
GPT-5-2,269,baseline,1,0,0,1,0.26371774618220106,8,NA,NA
GPT-5-2,269,treatment,1,0,0,1,0.26371774618220106,8,0.0916743061921828,3
GPT-5-2,270,baseline,1,0,0,1,0.1244725738396624,13,NA,NA
GPT-5-2,270,treatment,1,0,0,1,0.1244725738396624,13,0.31269543464665406,3
GPT-5-2,271,baseline,1,0,0,1,0.23292935264558093,31,NA,NA
GPT-5-2,271,treatment,1,0,0,1,0.23292935264558093,31,0.0915847518580676,6
GPT-5-2,272,baseline,1,0,0,1,0.15284687672747377,8,NA,NA
GPT-5-2,272,treatment,1,0,0,1,0.15284687672747377,8,0.2682809877727163,3
GPT-5-2,273,baseline,1,0,0,1,0.14745529573590094,26,NA,NA
GPT-5-2,273,treatment,1,0,0,1,0.14745529573590094,26,0.0915847518580676,6
GPT-5-2,274,baseline,1,0,0,1,0.19063695701102856,30,NA,NA
GPT-5-2,274,treatment,1,0,0,1,0.19063695701102856,30,0.13856332703213609,3
GPT-5-2,275,baseline,1,0,0,1,0.23438887244746973,6,NA,NA
GPT-5-2,275,treatment,1,0,0,1,0.23438887244746973,6,0.2682809877727163,3
